,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
1073,263477.cif,Al3+:14.000 Ca2+:6.000 Na1+:2.000 O2-:64.000 Si4+:18.000,Ca3,7.0,2.0,4,2,0.065,"[171.417, 159.456, 148.993, 127.604, 119.006, 115.951, 115.056, 112.507, 102.674, 102.275, 99.236, 95.48, 88.212, 83.368, 78.86, 78.223, 72.98, 66.197, 61.53, 60.87, 59.742]","{(-4.79, 5.73, -6.1), (-9.74, 0.24, 5.25), (3.78, 7.04, -11.22), (7.47, 8.26, -6.85), (0.23, -6.14, -1.18), (12.27, 0.63, 5.56), (-5.23, 1.08, 11.34), (-4.01, 0.69, 8.76), (-4.1, -0.6, -6.92), (-4.26, -0.62, -7.19), (4.48, -0.82, -10.08), (3.31, -9.92, -0.6), (2.26, -8.25, -1.91), (7.12, 0.6, -3.3), (4.36, 0.64, 7.35), (4.2, 0.61, 7.09), (-5.8, 7.48, -7.23), (1.83, 9.1, 5.32), (2.21, 1.52, 7.87), (6.43, -9.12, 9.12), (5.41, -7.37, 7.99), (-7.7, -0.53, 4.39), (2.59, -8.83, 1.54), (12.8, -5.72, 4.47), (6.02, 12.04, 5.17), (8.07, -9.69, -10.9), (9.16, -0.17, -4.16), (-3.48, -11.17, 5.64), (5.7, -1.21, -12.67), (1.29, 8.07, -10.21), (-8.37, 0.2, 1.44), (10.71, -8.27, -4.12), (7.94, 6.17, -0.19), (1.28, -7.8, 0.14), (-3.96, -9.08, -1.02)}"
1074,263477.cif,Al3+:14.000 Ca2+:6.000 Na1+:2.000 O2-:64.000 Si4+:18.000,Na4,7.0,1.0,3,1,0.066,"[160.001, 153.598, 140.887, 137.434, 135.032, 112.979, 111.74, 108.602, 107.578, 106.553, 102.968, 93.084, 91.071, 81.935, 80.108, 76.308, 75.333, 65.203, 63.019, 58.969, 54.034]","{(-4.79, 5.73, -6.1), (10.34, -8.63, -1.93), (-7.47, -8.26, 6.85), (-4.48, 0.82, 10.08), (2.53, 0.76, 11.0), (12.08, -0.43, 6.16), (-2.59, 8.83, -1.54), (-5.7, 1.21, 12.67), (4.12, -9.53, -1.53), (-5.23, 1.08, 11.34), (-4.01, 0.69, 8.76), (6.07, -12.36, 0.81), (-4.36, -0.64, -7.35), (1.73, 1.71, 9.69), (-7.94, -6.17, 0.19), (1.49, -10.61, -13.5), (-1.29, -8.07, 10.21), (-5.41, 7.37, -7.99), (-5.8, 7.48, -7.23), (15.5, -10.11, 6.1), (-3.01, -0.56, -9.18), (7.97, -0.77, -1.48), (-0.64, 6.0, 0.8), (-12.06, -6.51, -7.45), (7.93, -0.7, -0.74), (-7.7, -0.53, 4.39), (-3.48, -11.17, 5.64), (-2.26, 8.25, 1.91), (7.23, -9.58, -12.57), (-6.43, 9.12, -9.12), (-8.37, 0.2, 1.44), (-2.21, -1.52, -7.87), (-3.78, -7.04, 11.22), (-3.96, -9.08, -1.02), (-8.33, 0.13, 0.7)}"
1075,263477.cif,Al3+:14.000 Ca2+:6.000 Na1+:2.000 O2-:64.000 Si4+:18.000,Na1,7.0,1.0,3,1,0.053,"[170.823, 160.441, 140.336, 132.992, 117.976, 117.781, 117.11, 111.58, 103.562, 100.486, 98.656, 98.14, 86.411, 84.434, 78.422, 76.921, 72.164, 65.374, 63.455, 63.211, 56.069]","{(7.43, 7.64, -7.09), (7.7, 5.19, 0.12), (-9.93, 1.6, 5.53), (-4.6, 5.57, -5.99), (-3.9, -0.67, -6.87), (2.22, 9.87, 5.5), (-8.17, -0.16, 5.04), (9.56, -1.31, -3.71), (0.19, -5.97, -1.08), (-4.71, -0.63, -7.06), (-3.93, -8.94, -1.18), (1.56, -8.25, 0.42), (5.84, -7.72, 8.43), (2.42, -8.19, -1.7), (7.8, 0.45, -3.22), (2.34, 1.93, 8.63), (-5.6, 7.15, -7.18), (11.27, -9.13, -3.4), (-4.02, 1.17, 9.15), (6.84, -9.31, 9.62), (13.3, -6.38, 5.23), (3.8, -10.47, -0.2), (12.6, -0.15, 6.11), (2.49, -8.65, 1.37), (6.34, 12.84, 5.6), (-8.2, 0.59, 0.95), (-4.79, 1.05, 11.08), (5.05, -1.35, -10.86), (5.82, -1.23, -12.79), (1.55, 8.3, -10.66), (4.1, 0.21, 7.07), (4.91, 0.17, 7.25), (8.52, -10.93, -11.04), (3.28, 6.31, -11.19), (-3.66, -11.39, 6.04)}"
1076,263477.cif,Al3+:14.000 Ca2+:6.000 Na1+:2.000 O2-:64.000 Si4+:18.000,Na3,7.0,1.0,3,1,0.04,"[171.417, 159.456, 148.993, 127.604, 119.006, 115.951, 115.056, 112.507, 102.674, 102.275, 99.236, 95.48, 88.212, 83.368, 78.86, 78.223, 72.98, 66.197, 61.53, 60.87, 59.742]","{(-4.79, 5.73, -6.1), (-9.74, 0.24, 5.25), (3.78, 7.04, -11.22), (7.47, 8.26, -6.85), (0.23, -6.14, -1.18), (12.27, 0.63, 5.56), (-5.23, 1.08, 11.34), (-4.01, 0.69, 8.76), (-4.1, -0.6, -6.92), (-4.26, -0.62, -7.19), (4.48, -0.82, -10.08), (3.31, -9.92, -0.6), (2.26, -8.25, -1.91), (7.12, 0.6, -3.3), (4.36, 0.64, 7.35), (4.2, 0.61, 7.09), (-5.8, 7.48, -7.23), (1.83, 9.1, 5.32), (2.21, 1.52, 7.87), (6.43, -9.12, 9.12), (5.41, -7.37, 7.99), (-7.7, -0.53, 4.39), (2.59, -8.83, 1.54), (12.8, -5.72, 4.47), (6.02, 12.04, 5.17), (8.07, -9.69, -10.9), (9.16, -0.17, -4.16), (-3.48, -11.17, 5.64), (5.7, -1.21, -12.67), (1.29, 8.07, -10.21), (-8.37, 0.2, 1.44), (10.71, -8.27, -4.12), (7.94, 6.17, -0.19), (1.28, -7.8, 0.14), (-3.96, -9.08, -1.02)}"
1077,263479.cif,Al3+:13.360 Ca2+:5.360 Na1+:2.640 O2-:64.000 Si4+:18.640,Ca4,7.0,2.0,4,2,0.105,"[158.67, 152.437, 141.915, 137.621, 133.614, 113.941, 112.458, 108.542, 108.065, 105.742, 103.015, 93.359, 90.218, 80.735, 80.078, 76.043, 75.653, 65.165, 62.626, 59.881, 53.829]","{(-4.78, 5.75, -6.08), (-7.45, -8.13, 6.82), (10.41, -8.73, -2.0), (-4.55, 0.9, 10.17), (-2.58, 8.81, -1.48), (12.06, -0.37, 6.07), (4.12, -9.6, -1.54), (-5.71, 1.24, 12.66), (2.53, 0.81, 10.97), (-5.16, 1.11, 11.27), (-4.0, 0.76, 8.78), (6.02, -12.35, 0.74), (-4.32, -0.56, -7.32), (1.74, 1.76, 9.7), (-7.9, -6.0, 0.12), (1.44, -10.59, -13.41), (-1.31, -8.1, 10.24), (-5.78, 7.45, -7.2), (-3.03, -0.61, -9.22), (-5.47, 7.44, -8.02), (7.93, -0.74, -1.38), (-0.68, 6.06, 0.8), (-12.03, -6.37, -7.33), (15.51, -10.13, 5.99), (7.96, -0.69, -0.8), (-7.75, -0.46, 4.45), (-3.7, -6.9, 11.15), (-3.51, -11.17, 5.64), (-2.28, 8.25, 1.89), (7.18, -9.59, -12.48), (-6.48, 9.15, -9.14), (-8.36, 0.3, 1.36), (-2.24, -1.56, -7.95), (-3.97, -9.04, -1.06), (-8.39, 0.25, 0.79)}"
1078,263479.cif,Al3+:13.360 Ca2+:5.360 Na1+:2.640 O2-:64.000 Si4+:18.640,Ca1,7.0,2.0,4,2,0.085,"[170.68, 160.7, 140.814, 132.867, 118.197, 117.445, 117.071, 112.154, 102.868, 100.784, 98.696, 98.175, 86.181, 84.497, 78.82, 77.121, 72.446, 65.197, 63.826, 63.372, 56.434]","{(-4.65, 5.6, -6.0), (0.22, -6.0, -1.1), (-9.91, 1.5, 5.5), (4.97, -1.31, -10.77), (4.01, -1.13, -9.09), (-3.95, -0.66, -6.92), (-5.8, 1.27, 12.77), (9.53, -1.23, -3.76), (-8.11, -0.17, 4.96), (-4.66, -0.62, -7.05), (1.55, -8.2, 0.34), (5.81, -7.69, 8.35), (2.41, -8.2, -1.73), (7.73, 0.44, -3.22), (2.35, 1.87, 8.52), (12.61, -0.11, 6.04), (4.14, 0.25, 7.1), (-5.65, 7.19, -7.15), (3.95, 8.94, 1.16), (11.23, -9.08, -3.52), (-2.17, -9.76, -5.53), (7.73, 5.27, 0.09), (6.81, -9.28, 9.51), (13.31, -6.37, 5.12), (3.73, -10.4, -0.29), (2.51, -8.67, 1.34), (6.34, 12.7, 5.6), (-4.84, 1.09, 11.09), (-3.64, -11.32, 5.94), (4.85, 0.21, 7.23), (1.51, 8.25, -10.6), (8.48, -10.82, -11.07), (-7.42, -7.65, 7.02), (-8.24, 0.59, 1.01), (3.33, 6.35, -11.15)}"
1079,263479.cif,Al3+:13.360 Ca2+:5.360 Na1+:2.640 O2-:64.000 Si4+:18.640,Ca2,7.0,2.0,4,2,0.093,"[167.448, 146.491, 145.538, 131.928, 129.673, 115.989, 113.966, 109.402, 109.22, 101.432, 96.154, 92.453, 87.392, 80.404, 79.316, 76.255, 69.58, 63.263, 63.16, 59.722, 55.403]","{(-4.65, 5.6, -6.0), (4.65, -1.33, -10.55), (0.71, 8.16, 3.95), (-2.51, 8.67, -1.34), (4.13, -9.88, -1.49), (4.32, -1.22, -9.29), (-5.8, 1.27, 12.77), (3.64, 11.32, -5.94), (10.34, 7.55, 0.21), (-5.48, 1.16, 11.51), (-2.5, -1.16, -10.95), (-4.14, -0.25, -7.1), (-2.39, 0.24, -8.25), (-2.58, -8.42, -0.45), (-10.33, -7.24, 0.46), (-1.23, 10.52, 13.04), (5.82, -12.33, 0.55), (3.95, 8.94, 1.16), (-7.68, 0.43, 0.92), (-3.15, -0.98, -9.61), (12.01, 5.83, 6.57), (7.57, 6.97, -10.29), (-0.82, 6.22, 0.7), (-7.73, -5.27, -0.09), (5.8, 8.95, 10.74), (8.13, -0.47, -1.13), (8.69, -0.63, -1.22), (-4.12, -10.36, -3.71), (7.55, -1.74, -3.99), (11.96, 0.14, 5.56), (1.51, 8.25, -10.6), (12.94, 9.53, -0.34), (-7.42, -7.65, 7.02), (-8.24, 0.59, 1.01), (-1.74, 0.05, -9.6)}"
1080,263479.cif,Al3+:13.360 Ca2+:5.360 Na1+:2.640 O2-:64.000 Si4+:18.640,Ca3,7.0,2.0,4,2,0.069,"[171.302, 159.587, 148.016, 128.163, 118.659, 116.129, 115.652, 112.669, 102.539, 102.122, 99.155, 95.854, 87.662, 83.783, 78.767, 78.317, 72.824, 66.09, 61.946, 60.442, 60.211]","{(-4.78, 5.74, -6.08), (-9.77, 0.44, 5.28), (7.45, 8.13, -6.82), (12.34, 0.52, 5.62), (-5.16, 1.11, 11.27), (-4.0, 0.76, 8.78), (-4.2, -0.61, -6.92), (-4.21, -0.63, -7.16), (9.22, -0.34, -4.11), (4.55, -0.9, -10.17), (5.47, -7.44, 8.02), (2.28, -8.25, -1.89), (7.2, 0.56, -3.28), (4.32, 0.56, 7.32), (4.31, 0.53, 7.07), (-5.78, 7.45, -7.2), (10.79, -8.42, -4.08), (1.88, 9.18, 5.37), (2.24, 1.56, 7.95), (0.24, -6.1, -1.17), (6.48, -9.15, 9.14), (-7.75, -0.46, 4.45), (3.36, -10.0, -0.6), (2.58, -8.81, 1.48), (12.91, -5.86, 4.54), (6.09, 12.12, 5.26), (8.14, -9.88, -10.96), (-3.51, -11.17, 5.64), (5.71, -1.24, -12.66), (1.31, 8.1, -10.24), (-8.36, 0.3, 1.36), (3.7, 6.9, -11.15), (7.9, 6.0, -0.12), (1.32, -7.85, 0.12), (-3.97, -9.04, -1.06)}"
1081,263479.cif,Al3+:13.360 Ca2+:5.360 Na1+:2.640 O2-:64.000 Si4+:18.640,Na4,7.0,1.0,3,1,0.065,"[158.67, 152.437, 141.915, 137.621, 133.614, 113.941, 112.458, 108.542, 108.065, 105.742, 103.015, 93.359, 90.218, 80.735, 80.078, 76.043, 75.653, 65.165, 62.626, 59.881, 53.829]","{(-4.78, 5.75, -6.08), (-7.45, -8.13, 6.82), (10.41, -8.73, -2.0), (-4.55, 0.9, 10.17), (-2.58, 8.81, -1.48), (12.06, -0.37, 6.07), (4.12, -9.6, -1.54), (-5.71, 1.24, 12.66), (2.53, 0.81, 10.97), (-5.16, 1.11, 11.27), (-4.0, 0.76, 8.78), (6.02, -12.35, 0.74), (-4.32, -0.56, -7.32), (1.74, 1.76, 9.7), (-7.9, -6.0, 0.12), (1.44, -10.59, -13.41), (-1.31, -8.1, 10.24), (-5.78, 7.45, -7.2), (-3.03, -0.61, -9.22), (-5.47, 7.44, -8.02), (7.93, -0.74, -1.38), (-0.68, 6.06, 0.8), (-12.03, -6.37, -7.33), (15.51, -10.13, 5.99), (7.96, -0.69, -0.8), (-7.75, -0.46, 4.45), (-3.7, -6.9, 11.15), (-3.51, -11.17, 5.64), (-2.28, 8.25, 1.89), (7.18, -9.59, -12.48), (-6.48, 9.15, -9.14), (-8.36, 0.3, 1.36), (-2.24, -1.56, -7.95), (-3.97, -9.04, -1.06), (-8.39, 0.25, 0.79)}"
1082,263479.cif,Al3+:13.360 Ca2+:5.360 Na1+:2.640 O2-:64.000 Si4+:18.640,Na1,7.0,1.0,3,1,0.053,"[170.68, 160.7, 140.814, 132.867, 118.197, 117.445, 117.071, 112.154, 102.868, 100.784, 98.696, 98.175, 86.181, 84.497, 78.82, 77.121, 72.446, 65.197, 63.826, 63.372, 56.434]","{(-4.65, 5.6, -6.0), (0.22, -6.0, -1.1), (-9.91, 1.5, 5.5), (4.97, -1.31, -10.77), (4.01, -1.13, -9.09), (-3.95, -0.66, -6.92), (-5.8, 1.27, 12.77), (9.53, -1.23, -3.76), (-8.11, -0.17, 4.96), (-4.66, -0.62, -7.05), (1.55, -8.2, 0.34), (5.81, -7.69, 8.35), (2.41, -8.2, -1.73), (7.73, 0.44, -3.22), (2.35, 1.87, 8.52), (12.61, -0.11, 6.04), (4.14, 0.25, 7.1), (-5.65, 7.19, -7.15), (3.95, 8.94, 1.16), (11.23, -9.08, -3.52), (-2.17, -9.76, -5.53), (7.73, 5.27, 0.09), (6.81, -9.28, 9.51), (13.31, -6.37, 5.12), (3.73, -10.4, -0.29), (2.51, -8.67, 1.34), (6.34, 12.7, 5.6), (-4.84, 1.09, 11.09), (-3.64, -11.32, 5.94), (4.85, 0.21, 7.23), (1.51, 8.25, -10.6), (8.48, -10.82, -11.07), (-7.42, -7.65, 7.02), (-8.24, 0.59, 1.01), (3.33, 6.35, -11.15)}"
1083,263479.cif,Al3+:13.360 Ca2+:5.360 Na1+:2.640 O2-:64.000 Si4+:18.640,Na2,7.0,1.0,3,1,0.058,"[167.448, 146.491, 145.538, 131.928, 129.673, 115.989, 113.966, 109.402, 109.22, 101.432, 96.154, 92.453, 87.392, 80.404, 79.316, 76.255, 69.58, 63.263, 63.16, 59.722, 55.403]","{(-4.65, 5.6, -6.0), (4.65, -1.33, -10.55), (0.71, 8.16, 3.95), (-2.51, 8.67, -1.34), (4.13, -9.88, -1.49), (4.32, -1.22, -9.29), (-5.8, 1.27, 12.77), (3.64, 11.32, -5.94), (10.34, 7.55, 0.21), (-5.48, 1.16, 11.51), (-2.5, -1.16, -10.95), (-4.14, -0.25, -7.1), (-2.39, 0.24, -8.25), (-2.58, -8.42, -0.45), (-10.33, -7.24, 0.46), (-1.23, 10.52, 13.04), (5.82, -12.33, 0.55), (3.95, 8.94, 1.16), (-7.68, 0.43, 0.92), (-3.15, -0.98, -9.61), (12.01, 5.83, 6.57), (7.57, 6.97, -10.29), (-0.82, 6.22, 0.7), (-7.73, -5.27, -0.09), (5.8, 8.95, 10.74), (8.13, -0.47, -1.13), (8.69, -0.63, -1.22), (-4.12, -10.36, -3.71), (7.55, -1.74, -3.99), (11.96, 0.14, 5.56), (1.51, 8.25, -10.6), (12.94, 9.53, -0.34), (-7.42, -7.65, 7.02), (-8.24, 0.59, 1.01), (-1.74, 0.05, -9.6)}"
1084,263479.cif,Al3+:13.360 Ca2+:5.360 Na1+:2.640 O2-:64.000 Si4+:18.640,Na3,7.0,1.0,3,1,0.043,"[171.302, 159.587, 148.016, 128.163, 118.659, 116.129, 115.652, 112.669, 102.539, 102.122, 99.155, 95.854, 87.662, 83.783, 78.767, 78.317, 72.824, 66.09, 61.946, 60.442, 60.211]","{(-4.78, 5.74, -6.08), (-9.77, 0.44, 5.28), (7.45, 8.13, -6.82), (12.34, 0.52, 5.62), (-5.16, 1.11, 11.27), (-4.0, 0.76, 8.78), (-4.2, -0.61, -6.92), (-4.21, -0.63, -7.16), (9.22, -0.34, -4.11), (4.55, -0.9, -10.17), (5.47, -7.44, 8.02), (2.28, -8.25, -1.89), (7.2, 0.56, -3.28), (4.32, 0.56, 7.32), (4.31, 0.53, 7.07), (-5.78, 7.45, -7.2), (10.79, -8.42, -4.08), (1.88, 9.18, 5.37), (2.24, 1.56, 7.95), (0.24, -6.1, -1.17), (6.48, -9.15, 9.14), (-7.75, -0.46, 4.45), (3.36, -10.0, -0.6), (2.58, -8.81, 1.48), (12.91, -5.86, 4.54), (6.09, 12.12, 5.26), (8.14, -9.88, -10.96), (-3.51, -11.17, 5.64), (5.71, -1.24, -12.66), (1.31, 8.1, -10.24), (-8.36, 0.3, 1.36), (3.7, 6.9, -11.15), (7.9, 6.0, -0.12), (1.32, -7.85, 0.12), (-3.97, -9.04, -1.06)}"
1085,263480.cif,Al3+:13.280 Ca2+:5.280 Na1+:2.720 O2-:64.000 Si4+:18.720,Ca4,7.0,2.0,4,2,0.105,"[158.31, 152.227, 142.27, 137.697, 133.008, 114.243, 112.563, 108.536, 108.391, 105.42, 103.327, 93.182, 90.086, 80.468, 80.067, 75.93, 75.753, 65.165, 62.477, 60.159, 53.523]","{(-4.77, 5.75, -6.09), (10.43, -8.75, -1.99), (-7.45, -8.13, 6.85), (-4.54, 0.89, 10.16), (-2.58, 8.81, -1.5), (12.07, -0.39, 6.08), (4.13, -9.62, -1.53), (-5.71, 1.23, 12.68), (2.54, 0.81, 10.98), (-5.17, 1.1, 11.29), (-4.0, 0.76, 8.78), (6.03, -12.36, 0.76), (-4.32, -0.56, -7.33), (1.76, 1.75, 9.7), (-7.92, -6.01, 0.14), (1.43, -10.61, -13.43), (-1.31, -8.1, 10.25), (-5.77, 7.46, -7.21), (15.52, -10.15, 6.01), (-3.02, -0.61, -9.21), (-5.47, 7.44, -8.02), (7.94, -0.75, -1.4), (-0.67, 6.06, 0.79), (-12.06, -6.37, -7.34), (7.98, -0.7, -0.8), (-7.73, -0.46, 4.45), (-3.72, -6.91, 11.17), (-3.5, -11.16, 5.66), (-2.27, 8.25, 1.89), (7.18, -9.61, -12.5), (-6.47, 9.15, -9.14), (-8.37, 0.29, 1.38), (-2.24, -1.55, -7.94), (-3.97, -9.04, -1.05), (-8.41, 0.24, 0.78)}"
1086,263480.cif,Al3+:13.280 Ca2+:5.280 Na1+:2.720 O2-:64.000 Si4+:18.720,Ca2,7.0,2.0,4,2,0.093,"[167.475, 146.491, 145.588, 131.921, 129.673, 115.887, 113.897, 109.445, 109.263, 101.344, 96.223, 92.459, 87.467, 80.358, 79.292, 76.172, 69.604, 63.256, 63.077, 59.682, 55.438]","{(-4.64, 5.61, -6.0), (4.64, -1.34, -10.56), (0.71, 8.15, 3.94), (-2.51, 8.67, -1.36), (4.13, -9.91, -1.49), (4.32, -1.23, -9.29), (-5.79, 1.27, 12.78), (3.64, 11.33, -5.98), (10.33, 7.54, 0.21), (-5.48, 1.16, 11.52), (-2.5, -1.17, -10.97), (-4.13, -0.24, -7.1), (-2.4, 0.24, -8.25), (-2.58, -8.43, -0.45), (-10.32, -7.22, 0.48), (-1.22, 10.54, 13.04), (5.82, -12.35, 0.57), (3.95, 8.94, 1.16), (-7.68, 0.43, 0.91), (-3.16, -0.98, -9.61), (12.02, 5.82, 6.56), (7.57, 6.97, -10.3), (-0.82, 6.22, 0.69), (-7.73, -5.25, -0.09), (5.81, 8.95, 10.73), (8.14, -0.47, -1.14), (8.7, -0.64, -1.23), (-1.74, 0.06, -9.62), (-4.11, -10.36, -3.69), (7.54, -1.75, -4.0), (1.51, 8.27, -10.62), (11.96, 0.14, 5.56), (12.92, 9.52, -0.36), (-7.42, -7.63, 7.05), (-8.24, 0.6, 1.0)}"
1087,263480.cif,Al3+:13.280 Ca2+:5.280 Na1+:2.720 O2-:64.000 Si4+:18.720,Ca1,7.0,2.0,4,2,0.085,"[170.716, 160.752, 140.615, 132.984, 118.19, 117.406, 117.142, 112.092, 102.985, 100.731, 98.702, 98.187, 86.267, 84.439, 78.907, 77.027, 72.41, 65.229, 63.749, 63.417, 56.289]","{(-4.64, 5.61, -6.0), (-9.92, 1.52, 5.52), (4.98, -1.32, -10.8), (4.01, -1.14, -9.11), (12.62, -0.13, 6.05), (-5.79, 1.27, 12.78), (-3.95, -0.65, -6.92), (9.54, -1.25, -3.77), (-8.11, -0.16, 4.98), (-4.67, -0.62, -7.05), (1.55, -8.2, 0.35), (5.83, -7.71, 8.37), (2.41, -8.2, -1.72), (7.74, 0.43, -3.23), (2.35, 1.88, 8.55), (4.13, 0.24, 7.1), (4.85, 0.2, 7.23), (-5.64, 7.19, -7.18), (3.95, 8.94, 1.16), (11.23, -9.09, -3.51), (-2.17, -9.77, -5.53), (7.73, 5.25, 0.09), (6.83, -9.29, 9.54), (13.31, -6.39, 5.13), (3.74, -10.41, -0.28), (2.51, -8.67, 1.36), (6.34, 12.72, 5.6), (-4.83, 1.09, 11.09), (0.22, -5.99, -1.09), (-3.64, -11.33, 5.98), (1.51, 8.27, -10.62), (8.48, -10.84, -11.08), (-7.42, -7.63, 7.05), (-8.24, 0.6, 1.0), (3.32, 6.33, -11.17)}"
1088,263480.cif,Al3+:13.280 Ca2+:5.280 Na1+:2.720 O2-:64.000 Si4+:18.720,Ca3,7.0,2.0,4,2,0.069,"[171.494, 159.423, 148.266, 127.966, 118.934, 115.823, 115.468, 112.631, 102.533, 102.257, 99.027, 95.814, 87.914, 83.725, 78.855, 78.293, 72.644, 66.115, 61.79, 60.442, 60.093]","{(-4.77, 5.75, -6.09), (-9.77, 0.43, 5.29), (7.45, 8.13, -6.85), (12.36, 0.51, 5.62), (-5.17, 1.1, 11.29), (-4.0, 0.76, 8.78), (-4.2, -0.61, -6.93), (-4.22, -0.63, -7.18), (9.23, -0.33, -4.12), (4.54, -0.89, -10.16), (5.47, -7.44, 8.02), (2.27, -8.25, -1.89), (7.19, 0.56, -3.29), (4.32, 0.56, 7.33), (4.3, 0.53, 7.08), (-5.77, 7.46, -7.21), (10.79, -8.42, -4.09), (1.88, 9.17, 5.37), (2.24, 1.55, 7.94), (0.24, -6.11, -1.17), (6.47, -9.15, 9.14), (-7.73, -0.46, 4.45), (3.35, -10.0, -0.6), (2.58, -8.81, 1.5), (12.91, -5.87, 4.53), (6.08, 12.11, 5.25), (8.13, -9.87, -10.97), (-3.5, -11.16, 5.66), (5.71, -1.23, -12.68), (1.31, 8.1, -10.25), (-8.37, 0.29, 1.38), (3.72, 6.91, -11.17), (7.92, 6.01, -0.14), (1.32, -7.85, 0.12), (-3.97, -9.04, -1.05)}"
1089,263480.cif,Al3+:13.280 Ca2+:5.280 Na1+:2.720 O2-:64.000 Si4+:18.720,Na1,7.0,1.0,3,1,0.053,"[170.716, 160.752, 140.615, 132.984, 118.19, 117.406, 117.142, 112.092, 102.985, 100.731, 98.702, 98.187, 86.267, 84.439, 78.907, 77.027, 72.41, 65.229, 63.749, 63.417, 56.289]","{(-4.64, 5.61, -6.0), (-9.92, 1.52, 5.52), (4.98, -1.32, -10.8), (4.01, -1.14, -9.11), (12.62, -0.13, 6.05), (-5.79, 1.27, 12.78), (-3.95, -0.65, -6.92), (9.54, -1.25, -3.77), (-8.11, -0.16, 4.98), (-4.67, -0.62, -7.05), (1.55, -8.2, 0.35), (5.83, -7.71, 8.37), (2.41, -8.2, -1.72), (7.74, 0.43, -3.23), (2.35, 1.88, 8.55), (4.13, 0.24, 7.1), (4.85, 0.2, 7.23), (-5.64, 7.19, -7.18), (3.95, 8.94, 1.16), (11.23, -9.09, -3.51), (-2.17, -9.77, -5.53), (7.73, 5.25, 0.09), (6.83, -9.29, 9.54), (13.31, -6.39, 5.13), (3.74, -10.41, -0.28), (2.51, -8.67, 1.36), (6.34, 12.72, 5.6), (-4.83, 1.09, 11.09), (0.22, -5.99, -1.09), (-3.64, -11.33, 5.98), (1.51, 8.27, -10.62), (8.48, -10.84, -11.08), (-7.42, -7.63, 7.05), (-8.24, 0.6, 1.0), (3.32, 6.33, -11.17)}"
1090,263480.cif,Al3+:13.280 Ca2+:5.280 Na1+:2.720 O2-:64.000 Si4+:18.720,Na2,7.0,1.0,3,1,0.058,"[167.475, 146.491, 145.588, 131.921, 129.673, 115.887, 113.897, 109.445, 109.263, 101.344, 96.223, 92.459, 87.467, 80.358, 79.292, 76.172, 69.604, 63.256, 63.077, 59.682, 55.438]","{(-4.64, 5.61, -6.0), (4.64, -1.34, -10.56), (0.71, 8.15, 3.94), (-2.51, 8.67, -1.36), (4.13, -9.91, -1.49), (4.32, -1.23, -9.29), (-5.79, 1.27, 12.78), (3.64, 11.33, -5.98), (10.33, 7.54, 0.21), (-5.48, 1.16, 11.52), (-2.5, -1.17, -10.97), (-4.13, -0.24, -7.1), (-2.4, 0.24, -8.25), (-2.58, -8.43, -0.45), (-10.32, -7.22, 0.48), (-1.22, 10.54, 13.04), (5.82, -12.35, 0.57), (3.95, 8.94, 1.16), (-7.68, 0.43, 0.91), (-3.16, -0.98, -9.61), (12.02, 5.82, 6.56), (7.57, 6.97, -10.3), (-0.82, 6.22, 0.69), (-7.73, -5.25, -0.09), (5.81, 8.95, 10.73), (8.14, -0.47, -1.14), (8.7, -0.64, -1.23), (-1.74, 0.06, -9.62), (-4.11, -10.36, -3.69), (7.54, -1.75, -4.0), (1.51, 8.27, -10.62), (11.96, 0.14, 5.56), (12.92, 9.52, -0.36), (-7.42, -7.63, 7.05), (-8.24, 0.6, 1.0)}"
1091,263480.cif,Al3+:13.280 Ca2+:5.280 Na1+:2.720 O2-:64.000 Si4+:18.720,Na3,7.0,1.0,3,1,0.043,"[171.494, 159.423, 148.266, 127.966, 118.934, 115.823, 115.468, 112.631, 102.533, 102.257, 99.027, 95.814, 87.914, 83.725, 78.855, 78.293, 72.644, 66.115, 61.79, 60.442, 60.093]","{(-4.77, 5.75, -6.09), (-9.77, 0.43, 5.29), (7.45, 8.13, -6.85), (12.36, 0.51, 5.62), (-5.17, 1.1, 11.29), (-4.0, 0.76, 8.78), (-4.2, -0.61, -6.93), (-4.22, -0.63, -7.18), (9.23, -0.33, -4.12), (4.54, -0.89, -10.16), (5.47, -7.44, 8.02), (2.27, -8.25, -1.89), (7.19, 0.56, -3.29), (4.32, 0.56, 7.33), (4.3, 0.53, 7.08), (-5.77, 7.46, -7.21), (10.79, -8.42, -4.09), (1.88, 9.17, 5.37), (2.24, 1.55, 7.94), (0.24, -6.11, -1.17), (6.47, -9.15, 9.14), (-7.73, -0.46, 4.45), (3.35, -10.0, -0.6), (2.58, -8.81, 1.5), (12.91, -5.87, 4.53), (6.08, 12.11, 5.25), (8.13, -9.87, -10.97), (-3.5, -11.16, 5.66), (5.71, -1.23, -12.68), (1.31, 8.1, -10.25), (-8.37, 0.29, 1.38), (3.72, 6.91, -11.17), (7.92, 6.01, -0.14), (1.32, -7.85, 0.12), (-3.97, -9.04, -1.05)}"
